"","y"
"2017-06-09 01:10:00",37382.78146
"2017-06-09 01:20:00",37573.50993
"2017-06-09 01:30:00",37853.24503
"2017-06-09 01:40:00",38565.29801
"2017-06-09 01:50:00",39785.96026
"2017-06-09 02:00:00",40612.45033
"2017-06-09 02:10:00",40777.74834
"2017-06-09 02:20:00",40370.86093
"2017-06-09 02:30:00",39468.07947
"2017-06-09 02:40:00",38908.60927
"2017-06-09 02:50:00",38082.11921
"2017-06-09 03:00:00",37675.23179
"2017-06-09 03:10:00",36975.89404
"2017-06-09 03:20:00",34521.8543
"2017-06-09 03:30:00",32500.13245
"2017-06-09 03:40:00",31304.90066
"2017-06-09 03:50:00",30452.98013
"2017-06-09 04:00:00",29728.21192
"2017-06-09 04:10:00",29295.89404
"2017-06-09 04:20:00",28545.69536
"2017-06-09 04:30:00",27375.89404
"2017-06-09 04:40:00",25595.76159
"2017-06-09 04:50:00",24375.09934
"2017-06-09 05:00:00",23650.33113
"2017-06-09 05:10:00",23192.58278
"2017-06-09 05:20:00",22823.84106
"2017-06-09 05:30:00",22671.25828
"2017-06-09 05:40:00",22404.23841
"2017-06-09 05:50:00",22188.07947
"2017-06-09 06:00:00",22035.49669
"2017-06-09 06:10:00",22429.66887
"2017-06-09 06:20:00",22467.81457
"2017-06-09 06:30:00",22416.95364
"2017-06-09 06:40:00",22480.5298
"2017-06-09 06:50:00",22531.39073
"2017-06-09 07:00:00",22556.82119
"2017-06-09 07:10:00",22569.53642
"2017-06-09 07:20:00",23014.56954
"2017-06-09 07:30:00",23650.33113
"2017-06-09 07:40:00",23980.92715
"2017-06-09 07:50:00",24413.24503
"2017-06-09 08:00:00",24692.98013
"2017-06-09 08:10:00",25239.7351
"2017-06-09 08:20:00",25748.34437
"2017-06-09 08:30:00",26040.7947
"2017-06-09 08:40:00",26282.38411
"2017-06-09 08:50:00",26892.71523
"2017-06-09 09:00:00",27236.02649
"2017-06-09 09:10:00",27909.93377
"2017-06-09 09:20:00",28151.52318
"2017-06-09 09:30:00",28087.94702
"2017-06-09 09:40:00",28405.82781
"2017-06-09 09:50:00",28978.01325
"2017-06-09 10:00:00",29499.33775
"2017-06-09 10:10:00",29702.78146
"2017-06-09 10:20:00",29753.64238
"2017-06-09 10:30:00",30313.11258
"2017-06-09 10:40:00",30999.7351
"2017-06-09 10:50:00",31826.22517
"2017-06-09 11:00:00",32055.09934
"2017-06-09 11:10:00",32550.99338
"2017-06-09 11:20:00",32970.59603
"2017-06-09 11:30:00",33186.75497
"2017-06-09 11:40:00",33212.18543
"2017-06-09 11:50:00",33008.74172
"2017-06-09 12:00:00",32640
"2017-06-09 12:10:00",32550.99338
"2017-06-09 12:20:00",32525.56291
"2017-06-09 12:30:00",32131.39073
"2017-06-09 12:40:00",31826.22517
"2017-06-09 12:50:00",32004.23841
"2017-06-09 13:00:00",32233.11258
"2017-06-09 13:10:00",33224.90066
"2017-06-09 13:20:00",34191.25828
"2017-06-09 13:30:00",34623.57616
"2017-06-09 13:40:00",34598.1457
"2017-06-09 13:50:00",34776.15894
"2017-06-09 14:00:00",34877.88079
"2017-06-09 14:10:00",34738.01325
"2017-06-09 14:20:00",35157.61589
"2017-06-09 14:30:00",36429.13907
"2017-06-09 14:40:00",36441.8543
"2017-06-09 14:50:00",36467.28477
"2017-06-09 15:00:00",36060.39735
"2017-06-09 15:10:00",35907.81457
"2017-06-09 15:20:00",36174.83444
"2017-06-09 15:30:00",36162.11921
"2017-06-09 15:40:00",36251.12583
"2017-06-09 15:50:00",36518.1457
"2017-06-09 16:00:00",36403.70861
"2017-06-09 16:10:00",36136.68874
"2017-06-09 16:20:00",35958.6755
"2017-06-09 16:30:00",35780.66225
"2017-06-09 16:40:00",35793.37748
"2017-06-09 16:50:00",35869.66887
"2017-06-09 17:00:00",35831.52318
"2017-06-09 17:10:00",36136.68874
"2017-06-09 17:20:00",36390.99338
"2017-06-09 17:30:00",36530.86093
"2017-06-09 17:40:00",36772.45033
"2017-06-09 17:50:00",37141.19205
"2017-06-09 18:00:00",37611.65563
"2017-06-09 18:10:00",38031.25828
"2017-06-09 18:20:00",38717.88079
"2017-06-09 18:30:00",39773.24503
"2017-06-09 18:40:00",40841.3245
"2017-06-09 18:50:00",42036.55629
"2017-06-09 19:00:00",42901.19205
"2017-06-09 19:10:00",45177.21854
"2017-06-09 19:20:00",46792.05298
"2017-06-09 19:30:00",47313.37748
"2017-06-09 19:40:00",45342.51656
"2017-06-09 19:50:00",44401.5894
"2017-06-09 20:00:00",44910.19868
"2017-06-09 20:10:00",45787.54967
"2017-06-09 20:20:00",45545.96026
"2017-06-09 20:30:00",45444.23841
"2017-06-09 20:40:00",46054.56954
"2017-06-09 20:50:00",46194.43709
"2017-06-09 21:00:00",45266.22517
"2017-06-09 21:10:00",45037.35099
"2017-06-09 21:20:00",45304.37086
"2017-06-09 21:30:00",44427.01987
"2017-06-09 21:40:00",44045.56291
"2017-06-09 21:50:00",44045.56291
"2017-06-09 22:00:00",44579.60265
"2017-06-09 22:10:00",44948.34437
"2017-06-09 22:20:00",44961.0596
"2017-06-09 22:30:00",44872.05298
"2017-06-09 22:40:00",44846.62252
"2017-06-09 22:50:00",44859.33775
"2017-06-09 23:00:00",44236.29139
"2017-06-09 23:10:00",43740.39735
"2017-06-09 23:20:00",43282.64901
"2017-06-09 23:30:00",42875.76159
"2017-06-09 23:40:00",42405.29801
"2017-06-09 23:50:00",41680.5298
"2017-06-10 00:00:00",41184.63576
"2017-06-10 00:10:00",41184.63576
"2017-06-10 00:20:00",40688.74172
"2017-06-10 00:30:00",40281.8543
"2017-06-10 00:40:00",39976.68874
"2017-06-10 00:50:00",39811.39073
"2017-06-10 01:00:00",39646.09272
"2017-06-10 01:10:00",39506.22517
"2017-06-10 01:20:00",39302.78146
"2017-06-10 01:30:00",39696.95364
"2017-06-10 01:40:00",40548.87417
"2017-06-10 01:50:00",41362.64901
"2017-06-10 02:00:00",41807.68212
"2017-06-10 02:10:00",41794.96689
"2017-06-10 02:20:00",41413.50993
"2017-06-10 02:30:00",40459.86755
"2017-06-10 02:40:00",39544.37086
"2017-06-10 02:50:00",38603.44371
"2017-06-10 03:00:00",38196.55629
"2017-06-10 03:10:00",37497.21854
"2017-06-10 03:20:00",35424.63576
"2017-06-10 03:30:00",33542.78146
"2017-06-10 03:40:00",32500.13245
"2017-06-10 03:50:00",31749.93377
"2017-06-10 04:00:00",31012.45033
"2017-06-10 04:10:00",30465.69536
"2017-06-10 04:20:00",29931.65563
"2017-06-10 04:30:00",28978.01325
"2017-06-10 04:40:00",27236.02649
"2017-06-10 04:50:00",25875.49669
"2017-06-10 05:00:00",25188.87417
"2017-06-10 05:10:00",24336.95364
"2017-06-10 05:20:00",23904.63576
"2017-06-10 05:30:00",23993.64238
"2017-06-10 05:40:00",23586.75497
"2017-06-10 05:50:00",23256.15894
"2017-06-10 06:00:00",22912.84768
"2017-06-10 06:10:00",23230.72848
"2017-06-10 06:20:00",23065.43046
"2017-06-10 06:30:00",23141.72185
"2017-06-10 06:40:00",23586.75497
"2017-06-10 06:50:00",23663.04636
"2017-06-10 07:00:00",23713.90728
"2017-06-10 07:10:00",23815.62914
"2017-06-10 07:20:00",23904.63576
"2017-06-10 07:30:00",23764.76821
"2017-06-10 07:40:00",24019.07285
"2017-06-10 07:50:00",24654.83444
"2017-06-10 08:00:00",25316.02649
"2017-06-10 08:10:00",25900.92715
"2017-06-10 08:20:00",25824.63576
"2017-06-10 08:30:00",26269.66887
"2017-06-10 08:40:00",26740.13245
"2017-06-10 08:50:00",27426.75497
"2017-06-10 09:00:00",27744.63576
"2017-06-10 09:10:00",28265.96026
"2017-06-10 09:20:00",28316.82119
"2017-06-10 09:30:00",28749.13907
"2017-06-10 09:40:00",28965.29801
"2017-06-10 09:50:00",29270.46358
"2017-06-10 10:00:00",30160.5298
"2017-06-10 10:10:00",30656.42384
"2017-06-10 10:20:00",30796.29139
"2017-06-10 10:30:00",31037.88079
"2017-06-10 10:40:00",31343.04636
"2017-06-10 10:50:00",31546.49007
"2017-06-10 11:00:00",32055.09934
"2017-06-10 11:10:00",32525.56291
"2017-06-10 11:20:00",33301.19205
"2017-06-10 11:30:00",33453.77483
"2017-06-10 11:40:00",33949.66887
"2017-06-10 11:50:00",34534.56954
"2017-06-10 12:00:00",34763.44371
"2017-06-10 12:10:00",34877.88079
"2017-06-10 12:20:00",35005.03311
"2017-06-10 12:30:00",35068.60927
"2017-06-10 12:40:00",35233.90728
"2017-06-10 12:50:00",35335.62914
"2017-06-10 13:00:00",35628.07947
"2017-06-10 13:10:00",35589.93377
"2017-06-10 13:20:00",35742.51656
"2017-06-10 13:30:00",35945.96026
"2017-06-10 13:40:00",35666.22517
"2017-06-10 13:50:00",35411.92053
"2017-06-10 14:00:00",35233.90728
"2017-06-10 14:10:00",34877.88079
"2017-06-10 14:20:00",35068.60927
"2017-06-10 14:30:00",35361.0596
"2017-06-10 14:40:00",35462.78146
"2017-06-10 14:50:00",35704.37086
"2017-06-10 15:00:00",35615.36424
"2017-06-10 15:10:00",35704.37086
"2017-06-10 15:20:00",35526.35762
"2017-06-10 15:30:00",35361.0596
"2017-06-10 15:40:00",35933.24503
"2017-06-10 15:50:00",35907.81457
"2017-06-10 16:00:00",36047.68212
"2017-06-10 16:10:00",35971.39073
"2017-06-10 16:20:00",35971.39073
"2017-06-10 16:30:00",35920.5298
"2017-06-10 16:40:00",36187.54967
"2017-06-10 16:50:00",36619.86755
"2017-06-10 17:00:00",36772.45033
"2017-06-10 17:10:00",37230.19868
"2017-06-10 17:20:00",37535.36424
"2017-06-10 17:30:00",37624.37086
"2017-06-10 17:40:00",38069.40397
"2017-06-10 17:50:00",38171.12583
"2017-06-10 18:00:00",38450.86093
"2017-06-10 18:10:00",39251.92053
"2017-06-10 18:20:00",39735.09934
"2017-06-10 18:30:00",40612.45033
"2017-06-10 18:40:00",41464.37086
"2017-06-10 18:50:00",42290.86093
"2017-06-10 19:00:00",43002.91391
"2017-06-10 19:10:00",45011.92053
"2017-06-10 19:20:00",46728.47682
"2017-06-10 19:30:00",46715.76159
"2017-06-10 19:40:00",45444.23841
"2017-06-10 19:50:00",44503.31126
"2017-06-10 20:00:00",44910.19868
"2017-06-10 20:10:00",45520.5298
"2017-06-10 20:20:00",45914.70199
"2017-06-10 20:30:00",46029.13907
"2017-06-10 20:40:00",46372.45033
"2017-06-10 20:50:00",46143.57616
"2017-06-10 21:00:00",45838.4106
"2017-06-10 21:10:00",45711.25828
"2017-06-10 21:20:00",45418.80795
"2017-06-10 21:30:00",45024.63576
"2017-06-10 21:40:00",44706.75497
"2017-06-10 21:50:00",44401.5894
"2017-06-10 22:00:00",44477.88079
"2017-06-10 22:10:00",44884.76821
"2017-06-10 22:20:00",44821.19205
"2017-06-10 22:30:00",44655.89404
"2017-06-10 22:40:00",44401.5894
"2017-06-10 22:50:00",43600.5298
"2017-06-10 23:00:00",42863.04636
"2017-06-10 23:10:00",42278.1457
"2017-06-10 23:20:00",41782.25166
"2017-06-10 23:30:00",41515.23179
"2017-06-10 23:40:00",41133.77483
"2017-06-10 23:50:00",40866.75497
"2017-06-11 00:00:00",40472.58278
"2017-06-11 00:10:00",40256.42384
"2017-06-11 00:20:00",39506.22517
"2017-06-11 00:30:00",38997.61589
"2017-06-11 00:40:00",38654.30464
"2017-06-11 00:50:00",38285.56291
"2017-06-11 01:00:00",38374.56954
"2017-06-11 01:10:00",37827.81457
"2017-06-11 01:20:00",38031.25828
"2017-06-11 01:30:00",38641.5894
"2017-06-11 01:40:00",39607.94702
"2017-06-11 01:50:00",40269.13907
"2017-06-11 02:00:00",40892.18543
"2017-06-11 02:10:00",41222.78146
"2017-06-11 02:20:00",41032.05298
"2017-06-11 02:30:00",39963.97351
"2017-06-11 02:40:00",39061.19205
"2017-06-11 02:50:00",38489.00662
"2017-06-11 03:00:00",37637.08609
"2017-06-11 03:10:00",36416.42384
"2017-06-11 03:20:00",34242.11921
"2017-06-11 03:30:00",32550.99338
"2017-06-11 03:40:00",31165.03311
"2017-06-11 03:50:00",29791.78808
"2017-06-11 04:00:00",28978.01325
"2017-06-11 04:10:00",28736.42384
"2017-06-11 04:20:00",27998.9404
"2017-06-11 04:30:00",26829.13907
"2017-06-11 04:40:00",25405.03311
"2017-06-11 04:50:00",24082.64901
"2017-06-11 05:00:00",23345.16556
"2017-06-11 05:10:00",22938.27815
"2017-06-11 05:20:00",22391.52318
"2017-06-11 05:30:00",22188.07947
"2017-06-11 05:40:00",21921.0596
"2017-06-11 05:50:00",21806.62252
"2017-06-11 06:00:00",21387.01987
"2017-06-11 06:10:00",21336.15894
"2017-06-11 06:20:00",21514.17219
"2017-06-11 06:30:00",21514.17219
"2017-06-11 06:40:00",21565.03311
"2017-06-11 06:50:00",21793.90728
"2017-06-11 07:00:00",21984.63576
"2017-06-11 07:10:00",21844.76821
"2017-06-11 07:20:00",21755.76159
"2017-06-11 07:30:00",21806.62252
"2017-06-11 07:40:00",21971.92053
"2017-06-11 07:50:00",21844.76821
"2017-06-11 08:00:00",21921.0596
"2017-06-11 08:10:00",22353.37748
"2017-06-11 08:20:00",22480.5298
"2017-06-11 08:30:00",22836.55629
"2017-06-11 08:40:00",22836.55629
"2017-06-11 08:50:00",23294.30464
"2017-06-11 09:00:00",23612.18543
"2017-06-11 09:10:00",23930.06623
"2017-06-11 09:20:00",24286.09272
"2017-06-11 09:30:00",24781.98675
"2017-06-11 09:40:00",25252.45033
"2017-06-11 09:50:00",25557.61589
"2017-06-11 10:00:00",26015.36424
"2017-06-11 10:10:00",26473.11258
"2017-06-11 10:20:00",26829.13907
"2017-06-11 10:30:00",27096.15894
"2017-06-11 10:40:00",27630.19868
"2017-06-11 10:50:00",27948.07947
"2017-06-11 11:00:00",28164.23841
"2017-06-11 11:10:00",28405.82781
"2017-06-11 11:20:00",28927.15232
"2017-06-11 11:30:00",29499.33775
"2017-06-11 11:40:00",29855.36424
"2017-06-11 11:50:00",30287.68212
"2017-06-11 12:00:00",30529.27152
"2017-06-11 12:10:00",30541.98675
"2017-06-11 12:20:00",30872.58278
"2017-06-11 12:30:00",31241.3245
"2017-06-11 12:40:00",31838.9404
"2017-06-11 12:50:00",31991.52318
"2017-06-11 13:00:00",31902.51656
"2017-06-11 13:10:00",32029.66887
"2017-06-11 13:20:00",31940.66225
"2017-06-11 13:30:00",32233.11258
"2017-06-11 13:40:00",32322.11921
"2017-06-11 13:50:00",32449.27152
"2017-06-11 14:00:00",32678.1457
"2017-06-11 14:10:00",32716.29139
"2017-06-11 14:20:00",32894.30464
"2017-06-11 14:30:00",33046.88742
"2017-06-11 14:40:00",33123.17881
"2017-06-11 14:50:00",33110.46358
"2017-06-11 15:00:00",33008.74172
"2017-06-11 15:10:00",33123.17881
"2017-06-11 15:20:00",32856.15894
"2017-06-11 15:30:00",31877.08609
"2017-06-11 15:40:00",32245.82781
"2017-06-11 15:50:00",32271.25828
"2017-06-11 16:00:00",32347.54967
"2017-06-11 16:10:00",32512.84768
"2017-06-11 16:20:00",32360.2649
"2017-06-11 16:30:00",32385.69536
"2017-06-11 16:40:00",32601.8543
"2017-06-11 16:50:00",32932.45033
"2017-06-11 17:00:00",33097.74834
"2017-06-11 17:10:00",32716.29139
"2017-06-11 17:20:00",33428.34437
"2017-06-11 17:30:00",33555.49669
"2017-06-11 17:40:00",34140.39735
"2017-06-11 17:50:00",34661.72185
"2017-06-11 18:00:00",34979.60265
"2017-06-11 18:10:00",35462.78146
"2017-06-11 18:20:00",35856.95364
"2017-06-11 18:30:00",36607.15232
"2017-06-11 18:40:00",37649.80132
"2017-06-11 18:50:00",39010.33113
"2017-06-11 19:00:00",40676.02649
"2017-06-11 19:10:00",42494.30464
"2017-06-11 19:20:00",44719.4702
"2017-06-11 19:30:00",44935.62914
"2017-06-11 19:40:00",43536.95364
"2017-06-11 19:50:00",42685.03311
"2017-06-11 20:00:00",42875.76159
"2017-06-11 20:10:00",43575.09934
"2017-06-11 20:20:00",44070.99338
"2017-06-11 20:30:00",44147.28477
"2017-06-11 20:40:00",44477.88079
"2017-06-11 20:50:00",44465.16556
"2017-06-11 21:00:00",43486.09272
"2017-06-11 21:10:00",43269.93377
"2017-06-11 21:20:00",43511.52318
"2017-06-11 21:30:00",43066.49007
"2017-06-11 21:40:00",42875.76159
"2017-06-11 21:50:00",42863.04636
"2017-06-11 22:00:00",42507.01987
"2017-06-11 22:10:00",43053.77483
"2017-06-11 22:20:00",42888.47682
"2017-06-11 22:30:00",42863.04636
"2017-06-11 22:40:00",42863.04636
"2017-06-11 22:50:00",42786.75497
"2017-06-11 23:00:00",42710.46358
"2017-06-11 23:10:00",42418.01325
"2017-06-11 23:20:00",41833.11258
"2017-06-11 23:30:00",41413.50993
"2017-06-11 23:40:00",40726.88742
"2017-06-11 23:50:00",40294.56954
"2017-06-12 00:00:00",39646.09272
"2017-06-12 00:10:00",39658.80795
"2017-06-12 00:20:00",38717.88079
"2017-06-12 00:30:00",38310.99338
"2017-06-12 00:40:00",38094.83444
"2017-06-12 00:50:00",38069.40397
"2017-06-12 01:00:00",37904.10596
"2017-06-12 01:10:00",37624.37086
"2017-06-12 01:20:00",37853.24503
"2017-06-12 01:30:00",37865.96026
"2017-06-12 01:40:00",38692.45033
"2017-06-12 01:50:00",39518.9404
"2017-06-12 02:00:00",40294.56954
"2017-06-12 02:10:00",40637.88079
"2017-06-12 02:20:00",39709.66887
"2017-06-12 02:30:00",39112.05298
"2017-06-12 02:40:00",38298.27815
"2017-06-12 02:50:00",37865.96026
"2017-06-12 03:00:00",37128.47682
"2017-06-12 03:10:00",36123.97351
"2017-06-12 03:20:00",33784.37086
"2017-06-12 03:30:00",31800.7947
"2017-06-12 03:40:00",30338.54305
"2017-06-12 03:50:00",29384.90066
"2017-06-12 04:00:00",28850.86093
"2017-06-12 04:10:00",28431.25828
"2017-06-12 04:20:00",27935.36424
"2017-06-12 04:30:00",26612.98013
"2017-06-12 04:40:00",25354.17219
"2017-06-12 04:50:00",24324.23841
"2017-06-12 05:00:00",23357.88079
"2017-06-12 05:10:00",22811.12583
"2017-06-12 05:20:00",22671.25828
"2017-06-12 05:30:00",22544.10596
"2017-06-12 05:40:00",22226.22517
"2017-06-12 05:50:00",21933.77483
"2017-06-12 06:00:00",21844.76821
"2017-06-12 06:10:00",22137.21854
"2017-06-12 06:20:00",22493.24503
"2017-06-12 06:30:00",22569.53642
"2017-06-12 06:40:00",22709.40397
"2017-06-12 06:50:00",22442.38411
"2017-06-12 07:00:00",22556.82119
"2017-06-12 07:10:00",22836.55629
"2017-06-12 07:20:00",23027.28477
"2017-06-12 07:30:00",23179.86755
"2017-06-12 07:40:00",23129.00662
"2017-06-12 07:50:00",23548.60927
"2017-06-12 08:00:00",24438.6755
"2017-06-12 08:10:00",24807.41722
"2017-06-12 08:20:00",25227.01987
"2017-06-12 08:30:00",25875.49669
"2017-06-12 08:40:00",26180.66225
"2017-06-12 08:50:00",26562.11921
"2017-06-12 09:00:00",27833.64238
"2017-06-12 09:10:00",28774.56954
"2017-06-12 09:20:00",29601.0596
"2017-06-12 09:30:00",29842.64901
"2017-06-12 09:40:00",30402.11921
"2017-06-12 09:50:00",30783.57616
"2017-06-12 10:00:00",31114.17219
"2017-06-12 10:10:00",31686.35762
"2017-06-12 10:20:00",32296.68874
"2017-06-12 10:30:00",32500.13245
"2017-06-12 10:40:00",32818.01325
"2017-06-12 10:50:00",32614.56954
"2017-06-12 11:00:00",33148.60927
"2017-06-12 11:10:00",33517.35099
"2017-06-12 11:20:00",33758.9404
"2017-06-12 11:30:00",34064.10596
"2017-06-12 11:40:00",34178.54305
"2017-06-12 11:50:00",34763.44371
"2017-06-12 12:00:00",35208.47682
"2017-06-12 12:10:00",35513.64238
"2017-06-12 12:20:00",35500.92715
"2017-06-12 12:30:00",35666.22517
"2017-06-12 12:40:00",35831.52318
"2017-06-12 12:50:00",36327.41722
"2017-06-12 13:00:00",36276.55629
"2017-06-12 13:10:00",36480
"2017-06-12 13:20:00",36937.74834
"2017-06-12 13:30:00",37039.4702
"2017-06-12 13:40:00",37026.75497
"2017-06-12 13:50:00",36950.46358
"2017-06-12 14:00:00",37141.19205
"2017-06-12 14:10:00",37230.19868
"2017-06-12 14:20:00",37293.77483
"2017-06-12 14:30:00",37408.21192
"2017-06-12 14:40:00",37446.35762
"2017-06-12 14:50:00",37128.47682
"2017-06-12 15:00:00",36797.88079
"2017-06-12 15:10:00",36721.5894
"2017-06-12 15:20:00",36899.60265
"2017-06-12 15:30:00",36861.45695
"2017-06-12 15:40:00",37001.3245
"2017-06-12 15:50:00",37064.90066
"2017-06-12 16:00:00",36912.31788
"2017-06-12 16:10:00",37141.19205
"2017-06-12 16:20:00",37014.03974
"2017-06-12 16:30:00",37014.03974
"2017-06-12 16:40:00",36988.60927
"2017-06-12 16:50:00",37204.76821
"2017-06-12 17:00:00",37192.05298
"2017-06-12 17:10:00",37319.2053
"2017-06-12 17:20:00",37420.92715
"2017-06-12 17:30:00",37700.66225
"2017-06-12 17:40:00",38400
"2017-06-12 17:50:00",38107.54967
"2017-06-12 18:00:00",38616.15894
"2017-06-12 18:10:00",38819.60265
"2017-06-12 18:20:00",39404.50331
"2017-06-12 18:30:00",40014.83444
"2017-06-12 18:40:00",40892.18543
"2017-06-12 18:50:00",41769.53642
"2017-06-12 19:00:00",42863.04636
"2017-06-12 19:10:00",44948.34437
"2017-06-12 19:20:00",46982.78146
"2017-06-12 19:30:00",47567.68212
"2017-06-12 19:40:00",46169.00662
"2017-06-12 19:50:00",44630.46358
"2017-06-12 20:00:00",44757.61589
"2017-06-12 20:10:00",45851.12583
"2017-06-12 20:20:00",46474.17219
"2017-06-12 20:30:00",46347.01987
"2017-06-12 20:40:00",46626.75497
"2017-06-12 20:50:00",46639.4702
"2017-06-12 21:00:00",46219.86755
"2017-06-12 21:10:00",45825.69536
"2017-06-12 21:20:00",45584.10596
"2017-06-12 21:30:00",45304.37086
"2017-06-12 21:40:00",45253.50993
"2017-06-12 21:50:00",45075.49669
"2017-06-12 22:00:00",44922.91391
"2017-06-12 22:10:00",45151.78808
"2017-06-12 22:20:00",45393.37748
"2017-06-12 22:30:00",45736.68874
"2017-06-12 22:40:00",45596.82119
"2017-06-12 22:50:00",45266.22517
"2017-06-12 23:00:00",44630.46358
"2017-06-12 23:10:00",44249.00662
"2017-06-12 23:20:00",43842.11921
"2017-06-12 23:30:00",43028.34437
"2017-06-12 23:40:00",42405.29801
"2017-06-12 23:50:00",41985.69536
"2017-06-13 00:00:00",41527.94702
"2017-06-13 00:10:00",41299.07285
"2017-06-13 00:20:00",40815.89404
"2017-06-13 00:30:00",40523.44371
"2017-06-13 00:40:00",40103.84106
"2017-06-13 00:50:00",39442.64901
"2017-06-13 01:00:00",38794.17219
"2017-06-13 01:10:00",38946.75497
"2017-06-13 01:20:00",38895.89404
"2017-06-13 01:30:00",38819.60265
"2017-06-13 01:40:00",39963.97351
"2017-06-13 01:50:00",41349.93377
"2017-06-13 02:00:00",41833.11258
"2017-06-13 02:10:00",41782.25166
"2017-06-13 02:20:00",41299.07285
"2017-06-13 02:30:00",40498.01325
"2017-06-13 02:40:00",39646.09272
"2017-06-13 02:50:00",38895.89404
"2017-06-13 03:00:00",38450.86093
"2017-06-13 03:10:00",37433.64238
"2017-06-13 03:20:00",35424.63576
"2017-06-13 03:30:00",33377.48344
"2017-06-13 03:40:00",32322.11921
"2017-06-13 03:50:00",31215.89404
"2017-06-13 04:00:00",30198.6755
"2017-06-13 04:10:00",29257.74834
"2017-06-13 04:20:00",29486.62252
"2017-06-13 04:30:00",28621.98675
"2017-06-13 04:40:00",27058.01325
"2017-06-13 04:50:00",25405.03311
"2017-06-13 05:00:00",24629.40397
"2017-06-13 05:10:00",24324.23841
"2017-06-13 05:20:00",24133.50993
"2017-06-13 05:30:00",23917.35099
"2017-06-13 05:40:00",23841.0596
"2017-06-13 05:50:00",23879.2053
"2017-06-13 06:00:00",21895.62914
"2017-06-13 06:10:00",20700.39735
"2017-06-13 06:20:00",23268.87417
"2017-06-13 06:30:00",23904.63576
"2017-06-13 06:40:00",24082.64901
"2017-06-13 06:50:00",24209.80132
"2017-06-13 07:00:00",24324.23841
"2017-06-13 07:10:00",24362.38411
"2017-06-13 07:20:00",24438.6755
"2017-06-13 07:30:00",24629.40397
"2017-06-13 07:40:00",25023.57616
"2017-06-13 07:50:00",25468.60927
"2017-06-13 08:00:00",25544.90066
"2017-06-13 08:10:00",26371.39073
"2017-06-13 08:20:00",27096.15894
"2017-06-13 08:30:00",27312.31788
"2017-06-13 08:40:00",27566.62252
"2017-06-13 08:50:00",27948.07947
"2017-06-13 09:00:00",27871.78808
"2017-06-13 09:10:00",27731.92053
"2017-06-13 09:20:00",28176.95364
"2017-06-13 09:30:00",28443.97351
"2017-06-13 09:40:00",29067.01987
"2017-06-13 09:50:00",29423.04636
"2017-06-13 10:00:00",29791.78808
"2017-06-13 10:10:00",30440.2649
"2017-06-13 10:20:00",30859.86755
"2017-06-13 10:30:00",31317.61589
"2017-06-13 10:40:00",31597.35099
"2017-06-13 10:50:00",31877.08609
"2017-06-13 11:00:00",32360.2649
"2017-06-13 11:10:00",32678.1457
"2017-06-13 11:20:00",33097.74834
"2017-06-13 11:30:00",33301.19205
"2017-06-13 11:40:00",33377.48344
"2017-06-13 11:50:00",33631.78808
"2017-06-13 12:00:00",33987.81457
"2017-06-13 12:10:00",33911.52318
"2017-06-13 12:20:00",34877.88079
"2017-06-13 12:30:00",35055.89404
"2017-06-13 12:40:00",35157.61589
"2017-06-13 12:50:00",34750.72848
"2017-06-13 13:00:00",35055.89404
"2017-06-13 13:10:00",35106.75497
"2017-06-13 13:20:00",35450.06623
"2017-06-13 13:30:00",35373.77483
"2017-06-13 13:40:00",35450.06623
"2017-06-13 13:50:00",34623.57616
"2017-06-13 14:00:00",35348.34437
"2017-06-13 14:10:00",35450.06623
"2017-06-13 14:20:00",35818.80795
"2017-06-13 14:30:00",35895.09934
"2017-06-13 14:40:00",35717.08609
"2017-06-13 14:50:00",35717.08609
"2017-06-13 15:00:00",35284.76821
"2017-06-13 15:10:00",35373.77483
"2017-06-13 15:20:00",35653.50993
"2017-06-13 15:30:00",35691.65563
"2017-06-13 15:40:00",35526.35762
"2017-06-13 15:50:00",36034.96689
"2017-06-13 16:00:00",35704.37086
"2017-06-13 16:10:00",35513.64238
"2017-06-13 16:20:00",35106.75497
"2017-06-13 16:30:00",35157.61589
"2017-06-13 16:40:00",35246.62252
"2017-06-13 16:50:00",35386.49007
"2017-06-13 17:00:00",34801.5894
"2017-06-13 17:10:00",36123.97351
"2017-06-13 17:20:00",36327.41722
"2017-06-13 17:30:00",35170.33113
"2017-06-13 17:40:00",35195.76159
"2017-06-13 17:50:00",35272.05298
"2017-06-13 18:00:00",36925.03311
"2017-06-13 18:10:00",37395.49669
"2017-06-13 18:20:00",38171.12583
"2017-06-13 18:30:00",38806.88742
"2017-06-13 18:40:00",39913.11258
"2017-06-13 18:50:00",41044.76821
"2017-06-13 19:00:00",42214.56954
"2017-06-13 19:10:00",44452.45033
"2017-06-13 19:20:00",46741.19205
"2017-06-13 19:30:00",46817.48344
"2017-06-13 19:40:00",45596.82119
"2017-06-13 19:50:00",44312.58278
"2017-06-13 20:00:00",44032.84768
"2017-06-13 20:10:00",44859.33775
"2017-06-13 20:20:00",45596.82119
"2017-06-13 20:30:00",45469.66887
"2017-06-13 20:40:00",45609.53642
"2017-06-13 20:50:00",45711.25828
"2017-06-13 21:00:00",45062.78146
"2017-06-13 21:10:00",45266.22517
"2017-06-13 21:20:00",45151.78808
"2017-06-13 21:30:00",44134.56954
"2017-06-13 21:40:00",44541.45695
